t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743445009,10906078,37.679902,2.504814,1.190683,1.738741,2.387464,2.541187,2.846168,3.106429,3.857619,37.026970,4631.708608,4705.231558,4857.251754,4597.376561,calls/second,milliseconds
1743445010,10914114,20.536515,2.487829,1.285634,0.917939,2.404510,2.569578,2.944736,3.327130,3.825850,19.958808,4633.151246,4802.103222,4874.764546,4604.686367,calls/second,milliseconds
1743445011,10922393,3.649483,2.434205,1.797208,0.234092,2.412357,2.570859,2.852521,2.988737,3.091577,3.400098,4634.679133,4802.103222,4874.764546,4604.686367,calls/second,milliseconds
1743445012,10930022,83.268794,2.612862,1.341173,4.007132,2.391944,2.557063,2.854782,3.028052,3.128404,82.993556,4635.944416,4802.103222,4874.764546,4604.686367,calls/second,milliseconds
1743445013,10938395,5.991284,2.390235,1.381975,0.270263,2.363366,2.518765,2.794264,2.941590,3.089893,5.267975,4637.524070,4802.103222,4874.764546,4604.686367,calls/second,milliseconds
1743445014,10946337,15.114076,2.519595,1.289930,0.688386,2.413510,2.624445,3.256104,3.635858,3.981078,14.261195,4638.919430,4802.103222,4874.764546,4604.686367,calls/second,milliseconds
1743445015,10953809,10.342189,2.680040,1.632101,0.791746,2.472079,2.710074,4.290637,5.234391,5.954625,9.846276,4640.114131,5061.023136,4927.087898,4623.720743,calls/second,milliseconds
1743445016,10957233,14.579988,5.906084,1.976871,2.099949,5.835875,7.139774,9.669978,10.758021,11.332698,13.044740,4639.586240,5061.023136,4927.087898,4623.720743,calls/second,milliseconds
1743445017,10960241,17.703003,6.706997,2.085974,2.735104,6.913247,8.599646,11.094388,12.365192,13.189437,16.377731,4638.877356,5061.023136,4927.087898,4623.720743,calls/second,milliseconds
1743445018,10962958,16.200660,7.374515,1.486427,2.363187,7.425549,8.792640,11.407174,12.706383,13.467523,15.825047,4638.059500,5061.023136,4927.087898,4623.720743,calls/second,milliseconds
1743445019,10965976,23.062149,6.612534,1.836713,2.805638,6.961229,8.394567,10.590023,12.082680,13.523558,21.954947,4637.372070,5061.023136,4927.087898,4623.720743,calls/second,milliseconds
1743445020,10969054,19.226808,6.504621,1.920717,2.574838,6.713107,8.077526,10.707509,12.321973,13.235260,18.621507,4636.709704,4940.720113,4904.432420,4617.807624,calls/second,milliseconds
1743445021,10971862,15.208566,7.145692,2.674516,1.721704,7.084688,8.318748,9.947087,10.799967,11.244366,14.015063,4635.934042,4940.720113,4904.432420,4617.807624,calls/second,milliseconds
1743445022,10975000,17.960687,6.372487,2.035820,2.448169,6.589142,8.101562,10.226216,11.205465,11.967776,15.073084,4635.299167,4940.720113,4904.432420,4617.807624,calls/second,milliseconds
1743445023,10977842,17.194072,7.054410,2.120377,2.284094,7.160231,8.620008,10.513732,11.411606,12.457203,15.673753,4634.535529,4940.720113,4904.432420,4617.807624,calls/second,milliseconds
1743445024,10980668,17.531534,7.087054,2.135900,2.261976,7.192073,8.429813,10.679262,11.944221,12.822620,16.096336,4633.762006,4940.720113,4904.432420,4617.807624,calls/second,milliseconds
1743445025,10983827,15.068337,6.348133,1.909173,2.615219,6.600583,8.027215,10.761378,11.868008,12.604456,14.501752,4633.135466,4783.965579,4872.627655,4608.735029,calls/second,milliseconds
1743445026,10987193,24.895434,5.943552,1.880200,2.783278,6.117565,8.053797,10.126725,11.432708,12.434476,18.887258,4632.599617,4783.965579,4872.627655,4608.735029,calls/second,milliseconds
1743445027,10990554,18.043962,5.958380,2.012404,2.399897,5.879843,7.467489,10.246285,11.503644,12.204592,15.357293,4632.056984,4783.965579,4872.627655,4608.735029,calls/second,milliseconds
1743445028,10993777,16.122395,6.260237,1.902833,2.610407,6.468964,8.080118,10.497119,11.542843,12.301079,15.575192,4631.442160,4783.965579,4872.627655,4608.735029,calls/second,milliseconds
1743445029,10996788,16.543727,6.674117,1.832340,2.701662,6.905536,8.542600,10.935111,12.073203,12.957249,15.339341,4630.746767,4783.965579,4872.627655,4608.735029,calls/second,milliseconds
1743445030,11000289,15.398636,5.768265,1.876352,2.510828,6.073406,7.631892,9.577244,10.504134,11.530016,15.001890,4630.253258,4653.384869,4844.168348,4600.657847,calls/second,milliseconds
1743445031,11003027,18.163881,7.306260,1.920969,2.005644,7.403613,8.608779,10.329396,11.387196,11.984313,13.797910,4629.453881,4653.384869,4844.168348,4600.657847,calls/second,milliseconds
1743445032,11005913,15.666256,6.961194,1.914997,2.216722,7.032507,8.416868,10.490469,11.360220,11.999363,15.008463,4628.712393,4653.384869,4844.168348,4600.657847,calls/second,milliseconds
1743445033,11012685,17.587574,2.967344,1.482314,1.244321,2.649225,2.952518,4.727539,6.921530,8.421680,16.682218,4629.600999,4653.384869,4844.168348,4600.657847,calls/second,milliseconds
1743445034,11016701,14.878432,4.983038,1.871578,2.753051,3.591852,7.185270,9.985362,11.303674,12.086041,14.293657,4629.339218,4653.384869,4844.168348,4600.657847,calls/second,milliseconds
1743445035,11023711,12.005853,2.855439,1.787579,1.097782,2.482994,2.783303,5.246508,6.802544,7.476336,10.584488,4630.334756,4613.360313,4832.741034,4598.176647,calls/second,milliseconds
1743445036,11029991,20.624281,3.180526,1.134734,1.476365,2.644355,3.539908,5.649805,6.764906,7.378911,20.102134,4631.025118,4613.360313,4832.741034,4598.176647,calls/second,milliseconds
1743445037,11035642,10.953644,3.546325,1.579010,1.415665,3.012716,4.297141,6.393862,7.517100,8.391135,10.028160,4631.448675,4613.360313,4832.741034,4598.176647,calls/second,milliseconds
1743445038,11041612,34.958867,3.350664,1.191880,2.211369,2.664252,3.803118,6.172041,7.541833,8.570413,34.560042,4632.007894,4613.360313,4832.741034,4598.176647,calls/second,milliseconds
1743445039,11049416,94.294396,2.565336,1.750203,1.607118,2.419309,2.625930,3.535337,4.371625,4.818344,5.874001,4633.332827,4613.360313,4832.741034,4598.176647,calls/second,milliseconds
1743445040,11056842,108.008660,2.693022,1.428003,2.881578,2.405184,2.614275,3.507635,4.354996,5.253433,29.761425,4634.498052,4768.573269,4861.200859,4609.015529,calls/second,milliseconds
1743445041,11064626,110.238723,2.571318,1.231308,2.116335,2.468750,2.659404,3.042745,3.472375,3.998255,7.991437,4635.814992,4768.573269,4861.200859,4609.015529,calls/second,milliseconds
1743445043,11074186,23.386756,2.724345,1.346263,1.244527,2.504175,2.731191,4.082482,5.322381,6.569813,22.981114,4637.321168,4768.573269,4861.200859,4609.015529,calls/second,milliseconds
1743445044,11082272,4.250158,2.472913,1.627972,0.301022,2.438841,2.626420,2.992519,3.290262,3.498004,3.979098,4638.760870,4768.573269,4861.200859,4609.015529,calls/second,milliseconds
1743445045,11089319,116.457799,2.842828,1.367642,6.032001,2.417763,2.667248,3.378045,3.789750,4.133930,115.779807,4639.762511,4991.555542,4905.765111,4625.350028,calls/second,milliseconds
1743445046,11096574,9.020398,2.755379,1.248028,0.924105,2.524764,2.767718,4.652296,6.572756,7.270720,8.559559,4640.853593,4991.555542,4905.765111,4625.350028,calls/second,milliseconds
1743445047,11103418,13.232579,2.913818,1.748695,1.006362,2.660888,2.999389,4.464404,6.770529,8.010683,10.133749,4641.771482,4991.555542,4905.765111,4625.350028,calls/second,milliseconds
1743445048,11105865,16.946315,8.163025,2.013290,2.056754,8.070871,9.431419,11.665973,12.915037,13.467563,15.774196,4640.852962,4991.555542,4905.765111,4625.350028,calls/second,milliseconds
1743445049,11108510,18.242557,7.581048,2.432565,1.635746,7.390849,8.519862,10.527587,11.377647,12.292629,15.223674,4640.017599,4991.555542,4905.765111,4625.350028,calls/second,milliseconds
1743445050,11110982,18.708014,8.073359,3.135100,1.885744,8.025913,9.175108,11.330664,12.481134,13.078166,16.254187,4639.110734,4944.944991,4897.547695,4624.149199,calls/second,milliseconds
1743445051,11113555,17.279809,7.782710,3.803344,1.552568,7.624874,8.644664,10.507770,11.715581,12.463375,14.268261,4638.246799,4944.944991,4897.547695,4624.149199,calls/second,milliseconds
1743445052,11116111,15.555531,7.817108,2.748324,1.730153,7.725996,8.860674,10.778672,11.981696,12.633336,14.265999,4637.375824,4944.944991,4897.547695,4624.149199,calls/second,milliseconds
1743445053,11119707,14.469328,5.584601,1.869504,1.441051,5.462103,6.408318,8.082667,9.250118,10.226263,13.949923,4636.938347,4944.944991,4897.547695,4624.149199,calls/second,milliseconds
1743445054,11122900,22.383144,6.311171,2.006941,1.972292,5.943100,7.344008,9.841682,11.739409,12.780916,18.298896,4636.319155,4944.944991,4897.547695,4624.149199,calls/second,milliseconds
1743445055,11132185,274.707812,2.869742,1.304099,6.759407,2.430004,2.692178,3.675754,4.572032,5.637240,89.723393,4637.637810,4839.136167,4876.458134,4618.594924,calls/second,milliseconds
1743445056,11140079,6.212293,2.534075,1.120351,0.489858,2.427590,2.611635,3.385425,4.358749,4.835888,5.938063,4638.989640,4839.136167,4876.458134,4618.594924,calls/second,milliseconds
1743445057,11146770,59.193679,2.990302,1.714789,3.099060,2.539658,2.998126,4.600492,5.943428,6.581199,57.977017,4639.840519,4839.136167,4876.458134,4618.594924,calls/second,milliseconds
1743445058,11154081,9.188579,2.738876,1.802401,0.743920,2.517210,2.815724,4.445832,5.214193,5.629123,8.381833,4640.947146,4839.136167,4876.458134,4618.594924,calls/second,milliseconds
1743445059,11158254,61.480424,4.798807,1.334231,4.733495,2.818414,6.820358,9.736274,11.120378,12.557906,61.360601,4640.747202,4839.136167,4876.458134,4618.594924,calls/second,milliseconds
1743445060,11161376,22.311486,6.427768,1.919665,2.713094,6.806048,8.435287,10.429329,11.583913,12.260804,16.286194,4640.113500,4945.354271,4897.798832,4627.176648,calls/second,milliseconds
1743445061,11164500,15.118664,6.392356,1.786407,2.529321,6.859860,8.078049,10.138872,11.091736,11.854683,14.521346,4639.480441,4945.354271,4897.798832,4627.176648,calls/second,milliseconds
1743445062,11168145,13.587412,5.475532,1.923209,2.508526,5.869670,7.350261,9.661445,10.484494,10.924076,12.752615,4639.065439,4945.354271,4897.798832,4627.176648,calls/second,milliseconds
1743445063,11171355,17.668734,6.256842,1.850810,2.549560,6.553536,8.022112,10.229236,11.350188,11.957939,14.698728,4638.469607,4945.354271,4897.798832,4627.176648,calls/second,milliseconds
1743445064,11177572,146.715303,3.498226,1.794665,8.206668,2.504889,2.791239,7.085975,8.131547,9.163980,146.442379,4638.980447,4945.354271,4897.798832,4627.176648,calls/second,milliseconds
1743445065,11185637,7.032180,2.479584,1.612439,0.405772,2.398607,2.578097,3.228405,3.561981,3.789878,6.616281,4640.397071,4898.647874,4888.929634,4625.703097,calls/second,milliseconds
1743445066,11191847,367.562105,3.221976,0.995588,12.193230,2.414749,2.604641,3.350640,4.349988,7.038123,273.730220,4641.044677,4898.647874,4888.929634,4625.703097,calls/second,milliseconds
1743445067,11199181,65.617577,2.724884,1.357003,3.269776,2.462478,2.690885,3.393224,3.815679,4.291407,65.154072,4642.159337,4898.647874,4888.929634,4625.703097,calls/second,milliseconds
1743445068,11207174,6.342572,2.505502,1.406955,0.404297,2.414358,2.635031,3.305233,3.709663,4.048226,4.603675,4643.541884,4898.647874,4888.929634,4625.703097,calls/second,milliseconds
1743445069,11213197,31.968810,3.321491,1.138103,2.485690,2.453851,2.809645,8.008233,9.308636,10.729757,31.377413,4644.110260,4898.647874,4888.929634,4625.703097,calls/second,milliseconds
1743445070,11216491,18.511323,6.114853,1.951827,2.417523,6.500002,7.848374,9.675057,10.716272,11.387094,13.886226,4643.541518,5034.968319,4917.270642,4636.660946,calls/second,milliseconds
1743445071,11219394,17.300953,6.941376,1.997128,2.536391,6.815989,8.288046,11.503075,12.865966,13.957381,16.671417,4642.805193,5034.968319,4917.270642,4636.660946,calls/second,milliseconds
1743445072,11222881,15.233879,5.791378,1.393476,2.658694,5.936829,7.772412,10.118857,11.224360,12.106286,14.987227,4642.309589,5034.968319,4917.270642,4636.660946,calls/second,milliseconds
1743445073,11226193,16.592484,6.056003,1.886960,2.699278,6.533996,8.073941,10.184340,11.018129,11.610674,14.767198,4641.756425,5034.968319,4917.270642,4636.660946,calls/second,milliseconds
1743445074,11233155,14.174361,2.876178,1.723386,1.213784,2.533736,2.814815,5.262934,6.944591,8.246471,13.460781,4642.712769,5034.968319,4917.270642,4636.660946,calls/second,milliseconds
1743445075,11241303,5.552093,2.457581,1.665536,0.323594,2.402635,2.580256,3.077271,3.330716,3.521125,4.997248,4644.155725,4989.252249,4909.765515,4635.699946,calls/second,milliseconds
1743445076,11248942,70.867270,2.621054,1.455132,3.448679,2.417684,2.582426,2.893093,3.056989,3.283331,70.127356,4645.386962,4989.252249,4909.765515,4635.699946,calls/second,milliseconds
1743445077,11256592,31.757933,2.615018,1.261338,1.533586,2.449323,2.682117,3.350426,3.776106,4.461942,31.474122,4646.623496,4989.252249,4909.765515,4635.699946,calls/second,milliseconds
1743445078,11264350,29.357024,2.577300,1.184264,1.359084,2.433092,2.628930,3.293457,3.597094,3.912912,28.703270,4647.904263,4989.252249,4909.765515,4635.699946,calls/second,milliseconds
1743445079,11272514,15.053753,2.450700,1.667751,0.340508,2.408716,2.566465,2.912924,3.320069,3.759887,4.783764,4649.349609,4989.252249,4909.765515,4635.699946,calls/second,milliseconds
1743445080,11279531,45.371275,2.865387,1.244465,2.406773,2.477022,2.750749,4.706782,6.054262,7.049090,44.497198,4650.309158,5212.020323,4957.130286,4653.094362,calls/second,milliseconds
1743445081,11282487,17.900822,6.753098,2.435463,1.833662,6.493092,7.892282,10.006768,11.314388,12.438121,13.817644,4649.608110,5212.020323,4957.130286,4653.094362,calls/second,milliseconds
1743445082,11285444,29.262296,6.794681,2.124566,2.329293,6.866445,8.118417,10.158020,12.113566,14.005268,22.223925,4648.908926,5212.020323,4957.130286,4653.094362,calls/second,milliseconds
1743445083,11288711,14.387346,6.149528,1.941887,2.533565,6.630393,8.015406,9.915058,10.757934,11.303859,13.395757,4648.332088,5212.020323,4957.130286,4653.094362,calls/second,milliseconds
1743445084,11291654,16.310711,6.783958,2.007582,2.477898,7.158677,8.393739,10.674811,11.827204,12.281917,14.932830,4647.627269,5212.020323,4957.130286,4653.094362,calls/second,milliseconds
1743445085,11294945,14.943553,6.100754,1.894975,2.519821,6.485538,7.967352,9.871728,10.785408,11.641425,14.172627,4647.067722,5073.183820,4932.642745,4646.570864,calls/second,milliseconds
1743445086,11297678,16.943796,7.314114,1.988917,2.290865,7.482602,8.802383,10.680566,11.820061,12.645611,16.174477,4646.277439,5073.183820,4932.642745,4646.570864,calls/second,milliseconds
1743445087,11300712,19.235782,6.581815,1.995121,2.891657,6.974792,8.585957,11.095764,12.464929,13.571957,16.844154,4645.610607,5073.183820,4932.642745,4646.570864,calls/second,milliseconds
1743445088,11303653,16.007224,6.820363,2.039183,2.287195,6.994681,8.323249,10.423085,11.499769,12.535007,14.911122,4644.906282,5073.183820,4932.642745,4646.570864,calls/second,milliseconds
1743445089,11306684,17.344295,6.606596,1.863424,2.497278,6.810820,8.314191,10.473924,11.640984,12.512743,15.655597,4644.238915,5073.183820,4932.642745,4646.570864,calls/second,milliseconds
1743445090,11309746,15.244991,6.550450,1.903792,2.349229,6.852448,8.089453,10.121402,11.285002,12.162249,15.046965,4643.583046,4902.863725,4899.756843,4637.132823,calls/second,milliseconds
1743445091,11313204,13.284031,5.801654,1.945929,2.065112,5.741569,7.127236,9.449632,10.241679,10.884471,11.791538,4643.090860,4902.863725,4899.756843,4637.132823,calls/second,milliseconds
1743445092,11317520,72.113755,4.637382,1.140222,3.477033,3.449013,6.109007,8.728338,10.463066,12.094069,42.935535,4642.950505,4902.863725,4899.756843,4637.132823,calls/second,milliseconds
1743445093,11321306,21.121010,5.287044,1.726800,2.731348,5.018196,7.385538,9.934817,11.308698,12.547297,15.959929,4642.591214,4902.863725,4899.756843,4637.132823,calls/second,milliseconds
1743445094,11325369,14.929759,4.947175,1.827774,2.442947,4.230184,6.901798,9.450913,10.473462,11.242482,12.987622,4642.342741,4902.863725,4899.756843,4637.132823,calls/second,milliseconds
1743445095,11329821,17.830436,4.501000,1.389401,2.406144,3.437118,5.997125,9.041825,9.995799,11.146581,16.500522,4642.260756,4823.238858,4883.348015,4633.087776,calls/second,milliseconds
1743445096,11333171,19.347500,5.962037,1.862600,2.880361,6.103256,8.067892,10.587272,12.226598,13.138658,17.645669,4641.727756,4823.238858,4883.348015,4633.087776,calls/second,milliseconds
1743445097,11335651,17.240313,8.086221,2.166790,2.047105,7.984196,9.369324,11.535201,12.533193,13.233123,16.126937,4640.835574,4823.238858,4883.348015,4633.087776,calls/second,milliseconds
1743445098,11338821,17.351845,6.343898,1.289935,2.754713,6.522277,8.255462,10.847954,12.128841,12.895278,15.658475,4640.220815,4823.238858,4883.348015,4633.087776,calls/second,milliseconds
1743445099,11341676,17.004402,6.996109,1.976180,2.448731,7.176527,8.533226,10.824452,12.122722,13.032690,15.920804,4639.488367,4823.238858,4883.348015,4633.087776,calls/second,milliseconds
1743445100,11344637,19.512074,6.813223,2.084353,2.348397,7.011157,8.248844,10.438593,11.448128,12.468175,17.152770,4638.787531,4682.130134,4853.184278,4624.363766,calls/second,milliseconds
1743445101,11347294,14.541047,7.538604,2.386892,1.704944,7.481268,8.579643,10.570509,11.546101,11.930833,14.038840,4637.971886,4682.130134,4853.184278,4624.363766,calls/second,milliseconds
1743445102,11350604,17.137810,6.077431,1.721890,2.734107,6.476506,8.083558,10.279520,11.186824,12.142863,15.153013,4637.412637,4682.130134,4853.184278,4624.363766,calls/second,milliseconds
1743445103,11353568,16.235039,6.768957,1.996828,2.324190,7.004277,8.212751,10.257886,11.383510,12.235093,15.968885,4636.718142,4682.130134,4853.184278,4624.363766,calls/second,milliseconds
1743445104,11356705,18.942221,6.372580,1.907282,2.578912,6.686750,8.157873,10.134162,11.383313,12.317661,16.721834,4636.103791,4682.130134,4853.184278,4624.363766,calls/second,milliseconds
1743445105,11359474,18.583417,7.235896,1.810223,2.943204,7.333275,9.093254,12.098622,13.956749,15.144350,16.847652,4635.339460,4544.068416,4821.816663,4615.117453,calls/second,milliseconds
1743445106,11364161,16.042530,4.272409,1.714469,2.392422,3.008877,5.437145,9.281780,10.471425,11.319992,15.046609,4635.357483,4544.068416,4821.816663,4615.117453,calls/second,milliseconds
1743445107,11368819,21.877785,4.302252,1.436098,2.482303,3.146666,5.458447,9.020687,10.582225,12.061040,21.108005,4635.364894,4544.068416,4821.816663,4615.117453,calls/second,milliseconds
1743445108,11376356,8.989196,2.681242,1.785678,0.504216,2.561051,2.817915,3.611784,4.010059,4.352741,6.987827,4636.526626,4544.068416,4821.816663,4615.117453,calls/second,milliseconds
1743445109,11384417,6.851550,2.494406,1.729051,0.416757,2.423945,2.597517,3.034564,3.863173,4.415723,6.323565,4637.907749,4544.068416,4821.816663,4615.117453,calls/second,milliseconds
1743445110,11392377,26.010452,2.527988,1.272620,1.190882,2.416975,2.587546,3.019281,3.522633,4.111240,25.368159,4639.246034,4657.168117,4840.606039,4622.560551,calls/second,milliseconds
1743445111,11400085,41.724055,2.592495,1.347983,2.008922,2.415913,2.593130,3.072936,3.981828,4.772558,41.268897,4640.492791,4657.168117,4840.606039,4622.560551,calls/second,milliseconds
1743445112,11407908,10.730595,2.559086,1.264378,0.626243,2.438096,2.629571,3.325752,4.548573,5.834641,8.451582,4641.782857,4657.168117,4840.606039,4622.560551,calls/second,milliseconds
1743445113,11415072,11.981419,2.790409,1.311553,0.982369,2.480527,2.757299,4.770535,5.950193,7.442149,9.691679,4642.805018,4657.168117,4840.606039,4622.560551,calls/second,milliseconds
1743445114,11421806,47.437895,2.970663,1.565105,2.499800,2.551765,3.097749,4.597735,5.088495,5.516273,46.832844,4643.652530,4657.168117,4840.606039,4622.560551,calls/second,milliseconds
1743445115,11425297,14.829695,5.713101,1.803279,2.516064,5.897143,7.611915,9.777327,10.641188,11.357633,13.464381,4643.181453,4863.392112,4880.205030,4637.041619,calls/second,milliseconds
1743445116,11427955,21.641171,7.530087,2.336702,2.056044,7.289125,8.647659,11.136140,12.672093,13.642393,19.917737,4642.371861,4863.392112,4880.205030,4637.041619,calls/second,milliseconds
1743445117,11430523,18.596007,7.810509,2.504787,1.908894,7.661623,8.966392,11.247106,12.351358,12.703485,16.307186,4641.527083,4863.392112,4880.205030,4637.041619,calls/second,milliseconds
1743445118,11433891,18.461689,5.943732,1.719846,2.863734,6.314669,8.105156,10.410040,11.520487,12.274440,14.516022,4641.007372,4863.392112,4880.205030,4637.041619,calls/second,milliseconds
1743445119,11436456,16.885685,7.806182,2.701512,1.740914,7.625771,8.836312,10.905109,11.895303,12.883429,16.122080,4640.162557,4863.392112,4880.205030,4637.041619,calls/second,milliseconds
1743445120,11439420,16.527608,6.744544,1.892247,2.361105,6.905831,8.214962,10.484448,11.676227,12.480430,15.753240,4639.480155,4695.965747,4845.316491,4626.694600,calls/second,milliseconds
1743445121,11442464,14.573937,6.563806,1.839516,2.462942,6.902392,8.219098,10.277804,11.413674,12.106983,13.893531,4638.831353,4695.965747,4845.316491,4626.694600,calls/second,milliseconds
1743445122,11445825,17.092719,5.949486,1.880356,2.509650,6.285447,7.661676,9.762507,11.243963,12.192883,15.720056,4638.310904,4695.965747,4845.316491,4626.694600,calls/second,milliseconds
1743445123,11448547,17.482539,7.361303,2.484325,1.616375,7.248989,8.221368,10.102193,11.220148,12.056121,15.622482,4637.530989,4695.965747,4845.316491,4626.694600,calls/second,milliseconds
1743445124,11451404,16.015207,7.002767,2.014683,2.300511,7.102282,8.421576,10.665144,11.879003,12.616486,14.168230,4636.807845,4695.965747,4845.316491,4626.694600,calls/second,milliseconds
1743445125,11454373,21.931017,6.734144,1.819616,2.379333,6.892986,8.165627,10.292977,11.922359,12.987672,19.433541,4636.130389,4559.420337,4814.621056,4617.617091,calls/second,milliseconds
1743445126,11457439,14.512451,6.536547,1.930448,2.377467,6.842003,8.136112,10.142761,10.996268,11.811000,13.859634,4635.492907,4559.420337,4814.621056,4617.617091,calls/second,milliseconds
1743445127,11460309,18.360727,7.020984,2.078339,2.394070,7.321339,8.564620,10.591992,11.674929,12.255103,16.352668,4634.762384,4559.420337,4814.621056,4617.617091,calls/second,milliseconds
1743445128,11463464,17.864758,6.357611,1.146141,2.566414,6.514414,8.060186,10.421368,11.874705,13.168130,16.256146,4634.162564,4559.420337,4814.621056,4617.617091,calls/second,milliseconds
1743445129,11467445,18.995334,5.014475,1.902818,2.731576,3.994209,7.151187,9.970063,11.256074,12.149559,15.225571,4633.895638,4559.420337,4814.621056,4617.617091,calls/second,milliseconds
1743445130,11470234,14.213650,7.169973,2.111227,2.229344,7.329334,8.638342,10.608873,11.632643,12.500485,14.008510,4633.148175,4450.551186,4787.897354,4609.751089,calls/second,milliseconds
1743445131,11473322,15.978912,6.468328,1.875135,2.455709,6.821889,8.110397,10.173850,11.276550,12.244317,14.925385,4632.522434,4450.551186,4787.897354,4609.751089,calls/second,milliseconds
1743445132,11476199,17.185170,6.959534,1.534121,2.376007,7.210758,8.490025,10.560979,11.583368,12.374566,14.428676,4631.811320,4450.551186,4787.897354,4609.751089,calls/second,milliseconds
1743445133,11479577,14.427946,5.937361,1.884947,2.560781,6.253756,7.888009,9.917177,11.128660,11.777082,13.249781,4631.295560,4450.551186,4787.897354,4609.751089,calls/second,milliseconds
1743445134,11482481,15.250723,6.934361,1.993793,2.252416,7.010041,8.244071,10.492825,12.053828,13.158866,15.002323,4630.584761,4450.551186,4787.897354,4609.751089,calls/second,milliseconds
1743445135,11488223,57.123353,3.498344,1.404545,3.945610,2.477506,2.822703,9.106274,13.238300,15.132016,56.845353,4631.025061,4333.931872,4758.213782,4600.788502,calls/second,milliseconds
1743445136,11495446,27.031053,2.769885,1.367127,1.427973,2.485853,2.757196,4.318335,5.383426,6.469238,25.939548,4632.066917,4333.931872,4758.213782,4600.788502,calls/second,milliseconds
1743445137,11503343,6.266134,2.546404,1.719639,0.418909,2.447865,2.678726,3.404963,3.711380,3.942407,5.444178,4633.369502,4333.931872,4758.213782,4600.788502,calls/second,milliseconds
1743445138,11511298,24.485807,2.532504,1.204353,1.105522,2.404813,2.595254,3.262715,3.546470,3.740102,23.592560,4634.690351,4333.931872,4758.213782,4600.788502,calls/second,milliseconds
1743445139,11519421,96.136945,2.472031,1.237524,2.180094,2.345781,2.506559,2.835537,3.332047,3.917673,19.760182,4636.081297,4333.931872,4758.213782,4600.788502,calls/second,milliseconds
1743445140,11527515,108.205485,2.472508,1.220811,2.315933,2.346928,2.509653,2.806941,2.995624,3.390266,22.467357,4637.470207,4600.941001,4806.397572,4617.811236,calls/second,milliseconds
1743445141,11531352,103.030852,5.215880,1.730938,3.396074,5.078258,7.294888,9.913544,11.124969,11.965627,15.514747,4637.144617,4600.941001,4806.397572,4617.811236,calls/second,milliseconds
1743445142,11534715,15.514848,5.988611,1.910403,2.802590,6.253922,8.105696,10.525865,11.622936,12.784396,14.855210,4636.616532,4600.941001,4806.397572,4617.811236,calls/second,milliseconds
1743445143,11537649,18.509611,6.814455,1.802080,2.429170,7.046741,8.376604,10.406478,11.942097,13.183852,16.736435,4635.930265,4600.941001,4806.397572,4617.811236,calls/second,milliseconds
1743445144,11540448,17.402415,7.181915,2.030959,2.386327,7.355868,8.647316,11.009254,12.010282,12.990213,15.217250,4635.181676,4600.941001,4806.397572,4617.811236,calls/second,milliseconds
1743445145,11543605,14.514030,6.339984,1.788404,2.640414,6.798174,8.247976,10.288408,11.296951,12.005985,14.176094,4634.585935,4552.860429,4793.062381,4614.386252,calls/second,milliseconds
1743445146,11546976,16.710290,5.936776,1.903211,2.676442,6.356267,7.999590,10.018659,10.831579,11.514765,14.556850,4634.076472,4552.860429,4793.062381,4614.386252,calls/second,milliseconds
1743445147,11549628,20.872447,7.546215,2.543934,2.052151,7.409767,8.700702,11.088974,12.369913,13.486372,17.733748,4633.279451,4552.860429,4793.062381,4614.386252,calls/second,milliseconds
1743445148,11552805,19.048967,6.295364,2.030583,2.519506,6.620293,8.036073,10.070101,11.504910,12.190133,16.804911,4632.692944,4552.860429,4793.062381,4614.386252,calls/second,milliseconds
1743445149,11555631,16.602981,7.070896,2.056071,2.252636,7.233960,8.456539,10.538265,11.666895,12.600091,15.889450,4631.966496,4552.860429,4793.062381,4614.386252,calls/second,milliseconds
1743445150,11558732,15.312161,6.457843,1.915693,2.494393,6.858029,8.099057,10.364708,11.501105,12.217493,14.987277,4631.351280,4430.747427,4763.848797,4605.584135,calls/second,milliseconds
1743445151,11561926,14.796207,6.259811,1.898459,2.427460,6.532418,7.815116,10.158318,11.388011,12.132924,13.906185,4630.773253,4430.747427,4763.848797,4605.584135,calls/second,milliseconds
1743445152,11565370,16.516863,5.802308,1.828076,2.836285,6.159093,7.856770,10.455299,11.686210,12.513526,15.349206,4630.294908,4430.747427,4763.848797,4605.584135,calls/second,milliseconds
1743445153,11568121,15.938671,7.302349,3.363629,1.681215,7.073335,8.236032,10.382170,11.759695,12.639843,14.021445,4629.536503,4430.747427,4763.848797,4605.584135,calls/second,milliseconds
1743445154,11571342,16.301532,6.210367,1.910628,2.768071,6.537130,8.290188,10.559976,11.652591,12.312040,14.430634,4628.970660,4430.747427,4763.848797,4605.584135,calls/second,milliseconds
1743445155,11574832,15.636450,5.734202,1.715185,2.671494,5.987004,7.779210,10.110175,11.314205,11.988567,13.884078,4628.512384,4320.045127,4735.458560,4596.944910,calls/second,milliseconds
1743445156,11580445,14.993344,3.585247,1.288603,1.905694,2.810742,3.458363,8.089095,9.466561,10.520654,13.207122,4628.887288,4320.045127,4735.458560,4596.944910,calls/second,milliseconds
1743445157,11583334,46.712181,6.950920,1.356957,3.423983,6.948050,8.647766,11.673932,14.032876,17.669959,36.371129,4628.186182,4320.045127,4735.458560,4596.944910,calls/second,milliseconds
